conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1,78259E+18",Tue Apr 23 02:33:56 +0000 2024,25, Ada yg pernah bilang prabowo tidak akan pernah jadi presiden.. dan masih ada waktu hingga masa pelantikan 24 okt yg akn dtng. Semoga tidak terjadi sesuatu hal yang akan membuat suasana akhirnya hancur berantakan antar sesama mereka...,"1,7826E+18",,BabehAldoAje135,in,"samarinda, KalTim",1,3,0,https://x.com/AbdulHa280180/status/1782598753062658165,"8,94696E+17",AbdulHa280180
"1,78256E+18",Mon Apr 22 23:44:07 +0000 2024,25,Sidang MK sengketa Pilpres tahun 2024 adalah yang terbaik sepanjang sejarah. Kami legowo dengan hasilnya. Presiden dan Wakil Presiden sudah sah tinggal menunggu pelantikan. Kami akan terus mengawal pemerintahan sebagai bagian OPOSISI yang bermartabat.,"1,78256E+18",,,in,"Malang, Jawa Timur",0,1,1,https://x.com/ike_hw71/status/1782556018079412540,99743594,ike_hw71
"1,78228E+18",Mon Apr 22 23:22:48 +0000 2024,1,PRABOWO - GIBRAN tinggal tunggu PELANTIKAN 20 oktober 2024 maka RAKYAT yg KONTRA akhirnya akan sadar bahhwa PRESIDEN PRABOWO benar? bikin RAKYAT SEJAHTERA NYAMAN ,"1,78255E+18",,tvOneNews,in,,0,0,0,https://x.com/hengkylengkong1/status/1782550650829828561,"1,59087E+18",hengkylengkong1
"1,78244E+18",Mon Apr 22 18:16:13 +0000 2024,0,@RajaJuliAntoni Lanjut pelantikan Pak Prabowo Subianto dan Mas Gibran Rakabuming Raka. Sebagai Presiden RI dan Wakil Presiden RI,"1,78247E+18",,RajaJuliAntoni,in,,0,0,0,https://x.com/perdanawanda88/status/1782473498507739370,565117781,perdanawanda88
"1,78243E+18",Mon Apr 22 15:26:05 +0000 2024,0,kata gua pas pelantikan presiden nanti perlu ada bendera setengah tiang,"1,78243E+18",,,in,,0,1,1,https://x.com/unpopshoddy/status/1782430683765608633,"1,07088E+18",unpopshoddy
"1,78233E+18",Mon Apr 22 08:44:50 +0000 2024,0,181 hari menuju pelantikan Presiden dan Wakil Presiden baru kita Prabowo-Gibran! @prabowo @gibran,"1,78233E+18",https://pbs.twimg.com/media/GLwbDwma8AAgs8x.jpg,,in,,0,0,0,https://x.com/itspragibtime/status/1782329704080687162,"1,71027E+18",itspragibtime
"1,78233E+18",Mon Apr 22 08:41:30 +0000 2024,1,Mahkamah Konstitusi menolak semua gugatan atas hasil Pemilu Presiden 2024 dari kubu 01 Anies-Cak Imin &; kubu 03 Ganjar-Mahfud. Keputusan MK final. Tak ada lagi upaya hukum. Artinya Prabowo-Gibran sah jd capres-cawapres terpilih periode 2024-2029 tinggal tunggu pelantikan. https://t.co/Sl2rFOvnPn,"1,78233E+18",https://pbs.twimg.com/media/GLwaqIdbgAALePl.jpg,,in,Indonesia,0,0,0,https://x.com/ilhamkhoiri/status/1782328865521897730,127800170,ilhamkhoiri
"1,78232E+18",Mon Apr 22 08:17:10 +0000 2024,1,Sahhh yaa tunggu pelantikan presiden RI 2024-2029. 1 Putaran... https://t.co/2TFm2gOQfU,"1,78232E+18",https://pbs.twimg.com/media/GLwVCdeaAAAnQc9.jpg,,in,"Kandangan, Indonesia",0,0,0,https://x.com/ItayTangkalaluk/status/1782322741955448979,442717147,ItayTangkalaluk
"1,78232E+18",Mon Apr 22 07:47:53 +0000 2024,1,Terima kasih kepada lembaga Mahkamah konstitusi terutama para hakim MK atas keputusan nya yg jadi breaking news setelah ini tinggal tunggu pelantikan Prabowo Gibran menjadi presiden &; wakil presiden. Bagi yg kalah silahkan di coba kembali 5 tahun ke depan semangat ya . https://t.co/TjYUaNwPos,"1,78232E+18",https://pbs.twimg.com/media/GLwOYhOaAAEAU45.jpg,,in,,1,0,0,https://x.com/99propaganda/status/1782315374660489534,"1,4271E+18",99propaganda
"1,78231E+18",Mon Apr 22 07:25:20 +0000 2024,1,Kapan ya waktu yang pas buat ucapkan selamat atas presiden terpilih kok rasa-rasanya masih sulit tersenyum legowo ya. Atau Mungkin setelah pelantikan presiden saja kalee ya biar agak lamaan untuk sementara ini kita omon-omon saja terus-menerus dimedia,"1,78231E+18",,,in,,0,0,0,https://x.com/EnikoFirma32497/status/1782309697795784704,"1,76636E+18",EnikoFirma32497
"1,78227E+18",Mon Apr 22 06:57:44 +0000 2024,0,@SiahaanPardo Ya..ia Bereku Pardo. Oppung memang harus banyak tidur setelah ini . Kamu juga jaga kesehatan ya Bere . Sampai nanti pelantikan Presiden baru bulan Oktober. Jangan sampai kamu jatuh sakit jadi tidak bisa mengikuti nanti.,"1,7823E+18",,SiahaanPardo,in,Bekasi - Indonesia,0,1,0,https://x.com/OppungTp/status/1782302753869705332,1366617421,OppungTp
"1,78229E+18",Mon Apr 22 06:13:42 +0000 2024,58,Saya berharap semua pihak bisa dirangkul ya pak. Ada banyak banget tantangan besar menanti rakyat bangsa &; negara ini kedepannya. ,"1,78229E+18",,,in,"Menteng, Indonesia",0,10,7,https://x.com/dr_koko28/status/1782291671318970422,"1,0527E+18",dr_koko28
"1,78228E+18",Mon Apr 22 05:49:36 +0000 2024,1,@Dyananjani89 Bagi kita Pilpres sudah lama selesai. Selanjutnya cuman menunggu pelantikan presiden terpilih dan wakilnya. Setelah keduanya dilantik mengkritisi kinerjanya. Sesederhana itu.,"1,78229E+18",,Dyananjani89,in,,0,0,0,https://x.com/roy_markum31743/status/1782285605160022274,"1,65827E+18",roy_markum31743
"1,78201E+18",Mon Apr 22 04:36:17 +0000 2024,1,Selesai pelantikan presiden dan wakil presiden 2024-2029 mereka auto jadi gelandangan politik...,"1,78227E+18",,adri_7i,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/DjogdjaKembali/status/1782267155263926442,2701382484,DjogdjaKembali
"1,7822E+18",Mon Apr 22 02:37:21 +0000 2024,1,@Gunawan75_ Bukan nya enak sampe Oktober kl blm ada pelantikan presiden baru jadi ada tambahan waktu buat masa jabatan presiden yg sdg berjalan?,"1,78224E+18",,Gunawan75_,in,,0,0,0,https://x.com/AyoungLorenzo/status/1782237224337342482,"1,28268E+18",AyoungLorenzo
"1,78163E+18",Sat Apr 20 10:27:19 +0000 2024,0,Digelar di IKN Nusantara ini jadwal pelantikan Presiden 2024 terpilih ,"1,78163E+18",,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1781630720664043907,103551225,tribunkaltim
"1,78125E+18",Sat Apr 20 01:23:10 +0000 2024,0,@Hendros02 Turunnya Nanti saja tgl 20 Oktober pas pelantikan presiden terpilih... Sekalian Reunian Sesama Pendukung dan Relawan .,"1,78149E+18",,Hendros02,in,,0,0,0,https://x.com/rarasdanar/status/1781493779465375831,"1,56704E+18",rarasdanar
"1,78083E+18",Sat Apr 20 01:19:21 +0000 2024,0,di Indonesia antara Pemilu dan Pelantikan Presiden serta Parlemen ada jeda waktu. Untuk perhitungan suara manual saja perlu 1 bulan lalu jika ada sengketa Pemilu maka sidang di Mahkamah Konstitusi juga perlu waktu berhari-hari.,"1,78149E+18",,nazrihajiothman,in,,0,1,0,https://x.com/veerapracha/status/1781492819322146918,"1,31425E+18",veerapracha
"1,78094E+18",Sat Apr 20 00:23:49 +0000 2024,0,gibran_ selesai pelantikan wakil presiden foto anda ganti yang ganteng mas ,"1,78148E+18",https://pbs.twimg.com/media/GLkVkIxbsAECjAy.jpg,gibran_tweet,in,indonesia,0,0,0,https://x.com/wahyuprahwono/status/1781478843309752770,2417451464,wahyuprahwono
"1,78089E+18",Thu Apr 18 09:36:28 +0000 2024,0,Ini hanya sebuah proses menyenangkan Masyarakat. Anggarannya ada sesuai jadwal KPU.Ujungnya bisa ditebak selesai dengan jadwal pelantikan Presiden Terpilih.Kunci demokrasi ke depan hentikan praktek Sistem Suara Terbanyak. ,"1,78089E+18",,,in,Jakarta,0,0,0,https://x.com/goenahmad/status/1780893148933443820,89088683,goenahmad
"1,78055E+18",Thu Apr 18 06:05:39 +0000 2024,0,@sulas3lagi Mari jaga persatuan dan kebersamaan saat menantikan pelantikan Presiden dan Wakil Presiden terpilih.,"1,78084E+18",,sulas3lagi,in,Jawa Timur,0,0,1,https://x.com/Jennycantika18/status/1780840095630946576,"1,60688E+18",Jennycantika18
"1,78055E+18",Thu Apr 18 06:05:37 +0000 2024,0,@sulas3lagi Pelantikan Presiden dan Wakil Presiden terpilih adalah langkah menuju masa depan yang lebih cerah.,"1,78084E+18",,sulas3lagi,in,Jawa Timur,0,0,0,https://x.com/Jennycantika18/status/1780840084469912052,"1,60688E+18",Jennycantika18
"1,78055E+18",Thu Apr 18 06:05:06 +0000 2024,0,@sulas3lagi Bersama kita sambut pelantikan Presiden dan Wakil Presiden terpilih dengan harapan baru.,"1,78084E+18",,sulas3lagi,in,Jawa Timur,0,0,2,https://x.com/Jennycantika18/status/1780839956162003043,"1,60688E+18",Jennycantika18
"1,78083E+18",Thu Apr 18 05:29:04 +0000 2024,0,Prabowo Beli 2 Kapal Perang dari Italia Dikirim saat Pelantikan Presiden Oktober 2024 ,"1,78083E+18",,,in,,0,1,0,https://x.com/Ninaang06470572/status/1780830888588362223,"1,61503E+18",Ninaang06470572
"1,78083E+18",Thu Apr 18 05:14:39 +0000 2024,1,Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,78083E+18",,,in,.,0,0,0,https://x.com/cahyok2cahyok1/status/1780827260792266858,"1,67107E+18",cahyok2cahyok1
"1,78063E+18",Wed Apr 17 15:57:42 +0000 2024,0,Netizen tak sabar pelantikan Prabowo Gibran sebagai Presiden dan Wakil Presiden.,"1,78063E+18",https://pbs.twimg.com/media/GLYOjAeaAAA1k2h.jpg,,in,"Kuta Alam, Indonesia",0,0,0,https://x.com/Suara_Rakyati/status/1780626701766250935,"1,69744E+18",Suara_Rakyati
"1,78025E+18",Wed Apr 17 15:09:04 +0000 2024,0,@ignasbowo Kawal sampai pelantikan presiden jangan ada yg menghalangi,"1,78061E+18",,ignasbowo,in,,0,0,0,https://x.com/AAs24597/status/1780614462841737268,"1,67371E+18",AAs24597
"1,78053E+18",Wed Apr 17 14:45:57 +0000 2024,5,@cakimiNOW @DPR_RI Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,78061E+18",,cakimiNOW,in,.,1,1,1,https://x.com/cahyok2cahyok1/status/1780608644159324365,"1,67107E+18",cahyok2cahyok1
"1,78061E+18",Wed Apr 17 14:44:30 +0000 2024,0,Muluskan Bantuan Indonesia ke Gaza via Udara. Netizen Tak Sabar Pelantikan Prabowo-Gibran sebagai Presiden Dan Wakil Presiden Sejumlah warganet mengatakan bahwa mereka tidk salah menentukan pilihan kepada Prabowo sebagai presiden dan Gibran Sebagi Wakil Presiden untuk melanjutkan https://t.co/WCqVBXV5GI,"1,78061E+18",https://pbs.twimg.com/media/GLX9ym3WoAEiqpE.jpg,,in,"Tangerang, Banten",0,0,0,https://x.com/makmur_o/status/1780608277954412814,"1,56809E+18",makmur_o
"1,78055E+18",Wed Apr 17 14:13:03 +0000 2024,0,Tunggu Pelantikan Presiden Baru RI giliran bencana yang akan menerjang Indonesia Rezeki buat Pengurus BANSOS Ada Korupsi tapi bebas/Curang tapi sah ,"1,7806E+18",,julianas17426,in,"Semarang Barat, Indonesia",0,0,0,https://x.com/50Kuasa/status/1780600363818905620,"1,72913E+18",50Kuasa
"1,78048E+18",Wed Apr 17 13:56:06 +0000 2024,0, Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,7806E+18",,secr3thm4nz56,in,.,0,0,0,https://x.com/cahyok2cahyok1/status/1780596097670684741,"1,67107E+18",cahyok2cahyok1
"1,78059E+18",Wed Apr 17 13:26:06 +0000 2024,0,Netizen tak sabar pelantikan prabowo gibran sebagai presiden dan wakil presiden https://t.co/L6mAQITq5l,"1,78059E+18",https://pbs.twimg.com/media/GLXr2TpW0AAk5bK.jpg,,in,"Banten, Indonesia",0,0,0,https://x.com/bweritapedia/status/1780588549391196380,2506545764,bweritapedia
"1,7802E+18",Wed Apr 17 05:05:02 +0000 2024,0,@JacksonRen92341 Pelantikan Presiden dan Wakil Presiden terpilih adalah langkah menuju masa depan yang lebih cerah.,"1,78046E+18",,JacksonRen92341,in,Jawa Timur,0,0,0,https://x.com/Jennycantika18/status/1780462450501968153,"1,60688E+18",Jennycantika18
"1,7802E+18",Wed Apr 17 05:04:42 +0000 2024,0,@JacksonRen92341 Pelantikan Presiden dan Wakil Presiden terpilih adalah langkah menuju masa depan yang lebih cerah.,"1,78046E+18",,JacksonRen92341,in,Jawa Timur,0,0,2,https://x.com/Jennycantika18/status/1780462366888464755,"1,60688E+18",Jennycantika18
"1,7802E+18",Wed Apr 17 05:04:16 +0000 2024,0,@JacksonRen92341 Bersama kita sambut pelantikan Presiden dan Wakil Presiden terpilih dengan harapan baru.,"1,78046E+18",,JacksonRen92341,in,Jawa Timur,0,0,0,https://x.com/Jennycantika18/status/1780462259497468010,"1,60688E+18",Jennycantika18
"1,7802E+18",Wed Apr 17 05:03:19 +0000 2024,0,@JacksonRen92341 Bersama kita sambut pelantikan Presiden dan Wakil Presiden terpilih dengan harapan baru.,"1,78046E+18",,JacksonRen92341,in,Jawa Timur,0,0,2,https://x.com/Jennycantika18/status/1780462020287971603,"1,60688E+18",Jennycantika18
"1,78046E+18",Wed Apr 17 05:03:15 +0000 2024,0,Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,78046E+18",,,in,.,0,0,0,https://x.com/cahyok2cahyok1/status/1780462002437013643,"1,67107E+18",cahyok2cahyok1
"1,78045E+18",Wed Apr 17 05:01:13 +0000 2024,3,@cakimiNOW Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,78046E+18",,cakimiNOW,in,.,0,0,0,https://x.com/cahyok2cahyok1/status/1780461489351975222,"1,67107E+18",cahyok2cahyok1
"1,78046E+18",Wed Apr 17 04:52:17 +0000 2024,0,Rakyat Indonesia penuh harapan menanti pelantikan Prabowo dan Gibran sebagai Presiden dan Wakil Presiden Prabowo dengan pengalaman dan kestabilannya dan Gibran dengan semangat dan inovasinya. #IndonesiaMaju #PrabowoGibran https://t.co/dnN7862B0E,"1,78046E+18",https://pbs.twimg.com/media/GLV2PdpaIAAYIjf.jpg,,in,,0,0,0,https://x.com/Carolin19429239/status/1780459244006908071,"1,56844E+18",Carolin19429239
"1,78041E+18",Wed Apr 17 03:52:31 +0000 2024,1,prabowo tetap tidak menerima alasannya tapi tetap taat pada keputusan MK. Terbukti datang pada 2x pelantikan presiden + wapres.,"1,78044E+18",,Parenrengi1927,in,,1,5,0,https://x.com/Kimberley_PS08/status/1780444202041807181,"1,33454E+18",Kimberley_PS08
"1,78042E+18",Wed Apr 17 03:05:35 +0000 2024,0,@CNNIndonesia Posisi RI tetap santai menunggu pelantikan Presiden baru ,"1,78043E+18",,CNNIndonesia,in,,0,0,0,https://x.com/Lampu_Jin/status/1780432390487527631,"1,33406E+18",Lampu_Jin
"1,78011E+18",Wed Apr 17 00:53:19 +0000 2024,0,Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,7804E+18",,DedynurPalakka,in,.,0,0,0,https://x.com/cahyok2cahyok1/status/1780399105484972286,"1,67107E+18",cahyok2cahyok1
"1,78011E+18",Wed Apr 17 00:53:12 +0000 2024,6,Semoga pak jokowi di beri kesehatan dan umur panjang untuk menghadiri pelantikan pak anies rasid baswedan sebagai presiden di tahun 2024 Aamiin,"1,7804E+18",,Tino_priok,in,.,0,1,0,https://x.com/cahyok2cahyok1/status/1780399076724576533,"1,67107E+18",cahyok2cahyok1
"1,78017E+18",Tue Apr 16 13:07:35 +0000 2024,0,@democrazymedia Betul sekali karena Kalau pemilu 2024itu mau tidak mau itu harus segera Diulang pada tanggal 26 juni 2024 dan Rekapitulasinya Pada tanggal 27 juni - 20 juli 2024 dan pelantikan presiden dan wakil presiden Ri pada tanggal 20 oktober 2024 jadi pemilu 2024 itu harus diulang.,"1,78022E+18",,democrazymedia,in,,0,0,0,https://x.com/HanifAlbanjari/status/1780221500844654624,"1,72094E+18",HanifAlbanjari
"1,78012E+18",Tue Apr 16 06:26:46 +0000 2024,0,Hasil Pilpres dinyatakan Final dan dimohon untuk tunggu pelantikan Presiden dan Wakil Presiden 20 Oktober mendatang. ,"1,78012E+18",https://pbs.twimg.com/media/GLRCFnsbQAAOfmF.jpg,,in,,0,0,0,https://x.com/Puitsbijak12/status/1780120632564576361,"1,75088E+18",Puitsbijak12
"1,77967E+18",Tue Apr 16 06:20:32 +0000 2024,1,@proclaro_lover Pelantikan Presiden dan Wapres memang harus tapi tergantung putusan MK belum tentu 02,"1,78012E+18",,proclaro_lover,in,"Kota Bengkulu, Bengkulu",0,0,0,https://x.com/Syarman59/status/1780119063169212896,"7,98902E+17",Syarman59
"1,7801E+18",Tue Apr 16 05:15:22 +0000 2024,0,Hasil Pilpres dinyatakan final. Bangsa Indonesia mementingkan pelantikan presiden dan wakil presiden tanggal 20 Oktober 2024 https://t.co/ZxVPcQaCxh,"1,7801E+18",https://pbs.twimg.com/media/GLQx75CbsAAqvSg.jpg,,in,"Nusa Tenggara Timur, Indonesia",0,0,0,https://x.com/DANAUBERITA/status/1780102666242359739,"1,61859E+18",DANAUBERITA
"1,78005E+18",Tue Apr 16 03:34:12 +0000 2024,1,Blm jalan Usaha msh blm ada pergerakan mungkin nanti setelah ada Pelantikan Presiden. Lesu lah sdh hampir setahun jalan ditempat,"1,78008E+18",,S4N_W1B1,in,"Serpong, Indonesia ????",0,1,0,https://x.com/Kata_Soraya/status/1780077205936373841,"1,16736E+18",Kata_Soraya
"1,77995E+18",Mon Apr 15 19:04:02 +0000 2024,0,Putusan MK menurut hipotesis saya ada 2 : - Prabowo tetap Jadi presiden terpilih 2024-2029 namun Gibran di diskualifikasi sebagai cawapres dan capres terpilih harus mencari pengganti nya sebelum pelantikan di lakukan.,"1,77995E+18",,,in,Indonesia,0,1,0,https://x.com/frans_natadi/status/1779948818710368400,"1,6072E+18",frans_natadi
"1,7791E+18",Sat Apr 13 15:06:21 +0000 2024,0,Aku pinned saja biar mudah mengingat sampai pelantikan presiden. ,"1,77916E+18",,Tjel0up,in,,0,0,0,https://x.com/Tjel0up/status/1779164228416643281,"8,81505E+17",Tjel0up
"1,7791E+18",Sat Apr 13 15:00:23 +0000 2024,0,jangan terlalu berlebihan entar nggak sempat ngeliat Pelantikan di Televisi apalagi langsung. Kan kecewa jadinya biasa aja kecuali prabowo Presiden kelompok anda saja,"1,77916E+18",,Tjel0up,in,,0,1,0,https://x.com/hendra_misni/status/1779162725916250575,"1,71539E+18",hendra_misni
"1,77914E+18",Sat Apr 13 13:24:46 +0000 2024,273,Presiden terpilih itu baru ada sesudah melalui 2 proses : 1. Proses KPU 2. Proses MK Kalo MPRnya ada yg nge-BOM kata Jimly bisa saja diumumkan Negara dlm keadaan DARURAT dan Pelantikan Presiden dibatalkan. https://t.co/4xZEKdWy19,"1,77914E+18",https://pbs.twimg.com/ext_tw_video_thumb/1779138405122625537/pu/img/Y8yf07Yglo33Cc6G.jpg,,in,"Cengkareng, Indonesia",3,25,126,https://x.com/NenkMonica/status/1779138660933444040,"1,04031E+18",NenkMonica
"1,77912E+18",Sat Apr 13 12:27:02 +0000 2024,20,Setelah pelantikan Presiden terpilih nanti juga terlupakan.,"1,77912E+18",,,in,Jakarta Capital Region,0,6,3,https://x.com/aewin86/status/1779124131549888992,119691957,aewin86
"1,77912E+18",Sat Apr 13 12:16:09 +0000 2024,0,@SamuelPartogi28 Lebih penasaran gimana sikap Indonesia setelah pelantikan presiden baru nanti,"1,77912E+18",,SamuelPartogi28,in,,0,1,0,https://x.com/ananggg_tn/status/1779121392371540342,"9,53533E+17",ananggg_tn
"1,77908E+18",Sat Apr 13 09:48:37 +0000 2024,1,Bisa jadi yah kalo keputusan MK nanti memungkinkan pelantikan presiden periode kali ini tanpa Gibran si biang sumber masalah.,"1,77908E+18",,,in,,0,1,0,https://x.com/Le_Annabo/status/1779084265751445637,"1,4735E+18",Le_Annabo
"1,77881E+18",Sat Apr 13 05:51:57 +0000 2024,0,@jefry_wnd Tunggu pelantikan presiden kalian akan musnah ,"1,77902E+18",,jefry_wnd,in,,0,0,0,https://x.com/404notpo/status/1779024705116340658,"1,60201E+18",404notpo
"1,77902E+18",Sat Apr 13 05:33:12 +0000 2024,0,pemerinth akan mengawal situasi dan kondisi pasca Pemilu 2024 tetap aman hingga pelantikan Presiden terpilih https://t.co/v6y0o0MYaI,"1,77902E+18",https://pbs.twimg.com/media/GLBZPLmbMAAPoyU.jpg,,in,,0,0,0,https://x.com/AldrichRainn/status/1779019988986405000,"1,70588E+18",AldrichRainn
"1,77902E+18",Sat Apr 13 05:32:40 +0000 2024,0,Pemerintah akan mengawal situasi dan kondisi pasca Pemilu 2024 tetap aman hingga pelantikan Presiden terpilih https://t.co/8FW9WItCyI,"1,77902E+18",https://pbs.twimg.com/media/GLBZIFQb0AAeffk.jpg,,in,,0,0,0,https://x.com/ShakilaZhafir/status/1779019853099323463,"1,70578E+18",ShakilaZhafir
"1,77841E+18",Thu Apr 11 22:52:10 +0000 2024,2,@VIVAcoid Jangan berharap banyak saat ini tunggu pelantikan presiden yg akan datang,"1,77856E+18",,VIVAcoid,in,,0,1,0,https://x.com/YuliantoAja8/status/1778556678574841856,"1,63262E+18",YuliantoAja8
"1,77853E+18",Thu Apr 11 22:11:23 +0000 2024,1,@05Panji @PjNanaSudjana Ramaikan. Sebut satu persatu masalah yang ada di masyarakat. Lumayan sampai November eh pelantikan gubernur baru tentu lebih lama. Presiden baru kita lihat respon thd PJ gubernur yg ada.,"1,77855E+18",,05Panji,in,,0,1,1,https://x.com/EddyB4J4/status/1778546412495769842,"1,71242E+18",EddyB4J4
"1,77833E+18",Thu Apr 11 07:48:22 +0000 2024,0,Kita akan melihat pada momen Pelantikan Presiden dan wakil Presiden dan akan ada banyak yang muncul kegaduhan dan kekecewaan yg membuat Negara kehabisan energi dalam menanganinya,"1,77833E+18",,,in,Ngali,0,0,0,https://x.com/Dbl01734294B/status/1778329228821614924,"1,5869E+18",Dbl01734294B
"1,77754E+18",Thu Apr 11 02:18:43 +0000 2024,0,@jecidi @triwul82 Masa...bagaimana kl setelah pelantikan JOKOWI yg di acuhkan presiden terpilih Politik itu bangsat bro politik itu brengsek bro politik itu kotor. Teman bisa jadi lawan lawan akan jadi kawan.,"1,77825E+18",,jecidi,in,,0,0,0,https://x.com/76_bayu/status/1778246268353151470,603393156,76_bayu
"1,778E+18",Wed Apr 10 23:10:52 +0000 2024,0,@adolesceint kok betah aja sih kak disini :D selamat ya atas pelantikan presiden barunya,"1,7782E+18",,adolesceint,in,she/her. ?,0,1,0,https://x.com/royalflursh/status/1778198995418104164,2757545615,royalflursh
"1,77809E+18",Wed Apr 10 16:10:45 +0000 2024,0,Bisalah nonton ini tanggal 20 Oktober saat pelantikan presiden.,"1,77809E+18",,,in,Sumatera Barat Daya,0,0,0,https://x.com/Nataigama/status/1778093268829606063,"1,04086E+18",Nataigama
"1,77795E+18",Wed Apr 10 12:26:02 +0000 2024,1, Jokowi masih presiden sampai saat ini hingga pelantikan presiden terpilih Oktober mendatang...gitu saja gak paham.,"1,77804E+18",,bachrum_achmadi,in,"0.474542,101.45577",0,0,0,https://x.com/audreyprn1/status/1778036718240927846,40837545,audreyprn1
"1,778E+18",Wed Apr 10 09:46:53 +0000 2024,0,Muluskan Bantuan ke Gaza melalui Udara Netizen Tak Sabar Pelantikan Prabowo Subianto sebagai Presiden https://t.co/vXmIw5dQ8F,"1,778E+18",,,in,"Jakarta, Indonesia",0,0,0,https://x.com/fajaronline/status/1777996667817460094,89877164,fajaronline
"1,77773E+18",Wed Apr 10 03:22:31 +0000 2024,0,@democrazymedia Kalau saya sebagai Rakyat menanti pelantikan sebagai Presiden dan Wakil Presiden.,"1,7779E+18",,democrazymedia,in,,0,0,0,https://x.com/Nane4076404890/status/1777899938632147201,"1,76527E+18",Nane4076404890
"1,77773E+18",Wed Apr 10 02:34:54 +0000 2024,1,Semoga anda sehat sampai minimal tgl 20 Oktober hari Pelantikan PRABOWO-GIBRAN sebagai Presiden dan wakil Presiden terpilih dalam pesta demokrasi yang sudah berlangsung dengan penuh kedamian jujur dan adil.,"1,77789E+18",,AcungSurajaya,in,,0,0,0,https://x.com/Mauro_sabda/status/1777887955815964834,"1,43807E+18",Mauro_sabda
"1,77758E+18",Tue Apr 09 06:16:20 +0000 2024,0,Hut kemerdekaan dan pelantikan Presiden baru bakal dilaksanakan di IKN https://t.co/2AsiYLOrzW,"1,77758E+18",https://pbs.twimg.com/media/GKs8w1kawAAe1Jv.jpg,,in,"East Borneo, Indonesia",0,0,0,https://x.com/rahmansurahmany/status/1777581291841499193,"1,56454E+18",rahmansurahmany
"1,77693E+18",Sun Apr 07 23:42:35 +0000 2024,1,@PreciosaKanti Kita tunggu saja pelantikan presiden baru Di bulan Oktober,"1,77712E+18",,PreciosaKanti,in,,0,0,0,https://x.com/kartant85215/status/1777119813393109340,"1,69578E+18",kartant85215
"1,77695E+18",Sun Apr 07 12:13:04 +0000 2024,0,Pelantikan Prabowo-Gibran sebagai Presiden dan Wakil Presiden RI periode 2024-2029 rencananya akan digelar di Ibu Kota Negara Nusantara pada Oktober mendatang.,"1,77695E+18",https://pbs.twimg.com/ext_tw_video_thumb/1776946218540912640/pu/img/6VoX4RXTMAqdlx8M.jpg,,in,Indonesia,0,0,0,https://x.com/monitordaycom/status/1776946289688866860,70600007,monitordaycom
"1,77687E+18",Sun Apr 07 07:27:31 +0000 2024,1,Maksudnya lu bakalan segera datang ke Indonesia gitu ? Entar aja lah pada saat Erik Tohir ma Luhut tdk lagi ikutan cawe2 di pemerintahan berikutnya tunggu setelah ada pelantikan presiden baru y ... ! ????,"1,77687E+18",,,in,Bekasi-Jawa Barat-Indonesia,0,0,0,https://x.com/LaingenLisa/status/1776874431090180559,1978790995,LaingenLisa
"1,77685E+18",Sun Apr 07 06:08:39 +0000 2024,0,Hut kemerdekaan dan pelantikan Presiden baru bakal dilaksanakan di IKN https://t.co/wycyPhx2Oz,"1,77685E+18",https://pbs.twimg.com/media/GKin06_bsAAwrI7.jpg,,in,"East Borneo, Indonesia",0,0,0,https://x.com/rahmansurahmany/status/1776854584192909327,"1,56454E+18",rahmansurahmany
"1,77548E+18",Sun Apr 07 04:10:30 +0000 2024,0,@Zer0Failed @AkuAsliMedan Ini dampak cawe2nya Presiden. Di kantor pemerintah pelantikan penyelenggara Pemilu kok begini ya... Monggo @officialMKRI ,"1,77682E+18",,Zer0Failed,in,"Cilacap, Jawa Tengah",0,0,0,https://x.com/TaufiqCilacap/status/1776824848276410646,"9,44477E+17",TaufiqCilacap
"1,77681E+18",Sun Apr 07 03:01:10 +0000 2024,0,Hut kemerdekaan dan pelantikan Presiden baru bakal dilaksanakan di IKN,"1,77681E+18",https://pbs.twimg.com/media/GKh86kGbMAAbmlC.jpg,,in,"Kalimantan Utara, Indonesia",0,0,0,https://x.com/Sarinah_jh/status/1776807402110959783,"1,3858E+18",Sarinah_jh
